,Time,Temperature,Pressure,Humidity,Day_length,Month,Day_of_month,Wind_speed,Radiation
20042,4829,66,30.42,15,40260,1,7,8.6467013805058,817.9
20043,4801,66,30.42,16,40260,1,7,6.0871153145088766,828.01
20044,4769,66,30.42,15,40260,1,7,-11.235075183962882,837.22
20045,4739,66,30.42,16,40260,1,7,6.221133072924084,845.54
20046,4711,66,30.42,14,40260,1,7,-11.596150986624227,854.83
20047,4680,66,30.42,18,40260,1,7,-4.88280395953723,861.19
20048,4650,66,30.43,16,40260,1,7,-6.895800540755676,867.81
20049,4622,66,30.43,18,40260,1,7,2.1459145863325424,875.69
20050,4591,65,30.43,17,40260,1,7,-7.074945923838969,882.81
20051,4559,66,30.44,16,40260,1,7,-3.521700500518582,887.92
20052,4533,65,30.44,18,40260,1,7,3.368103240634355,892.67
20053,4507,64,30.44,29,40260,1,7,-4.4322894255713505,895.05
20054,4483,64,30.44,32,40260,1,7,6.465078583384245,899.17
20055,4452,64,30.44,29,40260,1,7,-9.374682325560887,899.99
20056,4425,64,30.45,30,40260,1,7,-0.888965030381583,904.44
20057,4392,64,30.45,27,40260,1,7,12.07978711124578,907.84
20058,4363,64,30.45,23,40260,1,7,-4.808740765533764,912.34
20059,4332,64,30.45,28,40260,1,7,-3.1478844289583243,911.87
20060,4305,64,30.45,28,40260,1,7,3.3587380672763776,911.08
20061,4275,64,30.46,30,40260,1,7,-6.978088026906326,913.29
20062,4247,63,30.46,23,40260,1,7,4.465611665486006,909.61
20063,4214,63,30.46,38,40260,1,7,2.5925271371338434,908.24
20064,4181,63,30.46,39,40260,1,7,-6.741554085122311,903.33
20065,4156,63,30.46,42,40260,1,7,15.74543640847012,905.3
20066,4126,63,30.47,45,40260,1,7,11.195538088852796,900.92
20067,4099,62,30.47,36,40260,1,7,-9.527760612565192,901.75
20068,4069,62,30.47,40,40260,1,7,3.576029423561598,894.37
20069,4043,62,30.47,36,40260,1,7,-4.808325066005791,892.93
20070,4009,63,30.47,33,40260,1,7,-11.122617094033618,891.58
20071,3983,64,30.47,29,40260,1,7,-2.322062834243145,888.22
20072,3955,65,30.48,17,40260,1,7,-12.262329135657033,883.17
20073,3926,65,30.47,15,40260,1,7,-7.728432538531227,878.28
20074,3897,64,30.48,17,40260,1,7,11.179236342274598,871.72
20075,3872,65,30.48,14,40260,1,7,1.4568029169552146,865.13
20076,3840,65,30.48,15,40260,1,7,3.8721393032396314,857.46
20077,3810,65,30.48,14,40260,1,7,-5.262885125548899,850.27
20078,3782,64,30.48,15,40260,1,7,2.1080011051567222,842.55
20079,3750,64,30.48,16,40260,1,7,-2.529961119185355,834.83
20080,3722,64,30.48,15,40260,1,7,13.360384390387706,826.03
20081,3692,64,30.48,15,40260,1,7,7.817580356394642,816.26
20082,3664,64,30.49,15,40260,1,7,8.499824036291209,805.81
20083,3636,64,30.49,14,40260,1,7,9.703281578940791,796.12
20084,3605,64,30.49,16,40260,1,7,5.94278182830604,784.81
20085,3579,64,30.49,16,40260,1,7,-1.9995022775929001,772.89
20086,3546,63,30.49,17,40260,1,7,-9.157333005014378,761.36
20087,3516,63,30.48,17,40260,1,7,0.9722738680817481,749.0
20088,3490,63,30.49,16,40260,1,7,-1.3153982080922848,734.37
20089,3462,62,30.49,18,40260,1,7,8.623754656746431,721.58
20090,3433,62,30.49,18,40260,1,7,-16.72397495641668,708.03
20091,3405,61,30.49,18,40260,1,7,-0.3786546849861482,693.27
20092,3376,61,30.49,20,40260,1,7,3.831995168644085,679.03
20093,3348,61,30.49,19,40260,1,7,2.919537693113557,664.09
20094,3314,61,30.49,21,40260,1,7,-8.087285215244918,649.27
20095,3286,61,30.49,19,40260,1,7,4.282949878007276,633.14
20096,3264,61,30.48,20,40260,1,7,-4.416130818062265,617.84
20097,3230,61,30.48,18,40260,1,7,-0.4843904086378658,601.78
20098,3200,61,30.48,17,40260,1,7,2.157832843239673,585.71
20099,3171,61,30.48,16,40260,1,7,0.6810519257171428,568.44
20100,3142,61,30.48,16,40260,1,7,-2.0297683984975308,552.01
20101,3116,60,30.48,15,40260,1,7,2.148277917293983,534.59
20102,3085,60,30.48,14,40260,1,7,9.307702952351313,517.13
20103,3051,60,30.48,15,40260,1,7,-4.223825410988283,499.1
20104,3022,60,30.47,14,40260,1,7,6.707761158091393,480.79
20105,2992,59,30.47,15,40260,1,7,5.743596456691167,462.5
20106,2962,59,30.47,15,40260,1,7,1.231221250150082,443.73
20107,2931,58,30.47,16,40260,1,7,-8.828131089789633,424.2
20108,2898,58,30.47,15,40260,1,7,5.868177034457485,405.39
20109,2874,57,30.47,17,40260,1,7,5.617255120784626,385.54
20110,2843,56,30.47,16,40260,1,7,-6.74973097227336,366.01
20111,2813,55,30.47,18,40260,1,7,-1.2901207521666191,344.83
20112,2782,54,30.47,18,40260,1,7,-1.7281693092825414,320.4
20113,2757,53,30.47,18,40260,1,7,-4.307378824240002,295.33
20114,2723,52,30.47,19,40260,1,7,-9.30073685643649,264.36
20115,2694,52,30.47,19,40260,1,7,11.37775019419247,24.09
20116,2664,52,30.47,18,40260,1,7,4.756972004181566,22.07
20117,2632,51,30.47,19,40260,1,7,9.442153605845979,21.46
20118,2606,51,30.47,19,40260,1,7,10.061926428689699,20.84
20119,2576,51,30.47,19,40260,1,7,-9.067500162389294,20.16
20120,2547,50,30.47,18,40260,1,7,-6.110907845785207,19.39
20121,2515,50,30.46,19,40260,1,7,-11.193417531798785,18.52
20122,2481,50,30.46,20,40260,1,7,2.1375165761548103,17.52
20123,2457,49,30.46,20,40260,1,7,-10.283026827261297,16.37
20124,2423,49,30.46,20,40260,1,7,-4.993573902618091,15.07
20125,2395,49,30.46,20,40260,1,7,-9.013713439115577,13.53
20126,2364,49,30.46,21,40260,1,7,3.1655811387889514,11.86
20127,2331,49,30.46,20,40260,1,7,0.9884800037344496,9.93
20128,2302,49,30.45,21,40260,1,7,9.675077584546644,7.87
20129,2276,49,30.45,20,40260,1,7,-6.762412136487293,5.77
20130,2244,49,30.45,20,40260,1,7,9.902652993879034,3.66
20131,2214,49,30.45,20,40260,1,7,11.74691816552212,2.03
20132,2186,49,30.45,21,40260,1,7,-10.949149547466313,1.2
20133,2158,49,30.44,21,40260,1,7,-9.161236627199495,1.23
20134,2130,49,30.44,21,40260,1,7,-6.085794870057663,1.18
20135,2100,49,30.44,21,40260,1,7,-9.907426545191258,1.22
20136,2076,49,30.44,21,40260,1,7,10.241116965960439,1.22
20137,2042,50,30.44,20,40260,1,7,10.342379191459402,1.23
20138,2017,50,30.44,20,40260,1,7,-5.699436850707628,1.22
20139,1988,50,30.44,20,40260,1,7,3.668220703598274,1.23
20140,1956,49,30.44,20,40260,1,7,6.317032102565126,1.25
20141,1928,49,30.44,20,40260,1,7,5.9827018357177035,1.23
20142,1905,49,30.44,20,40260,1,7,5.35304262632322,1.24
20143,1868,49,30.44,20,40260,1,7,8.555070134589771,1.22
20144,1843,49,30.44,21,40260,1,7,-1.3907334248947314,1.22
20145,1813,49,30.44,21,40260,1,7,4.583073216222972,1.23
20146,1778,49,30.44,21,40260,1,7,9.574200201837309,1.23
20147,1751,49,30.44,21,40260,1,7,9.550149714354687,1.24
20148,1726,48,30.44,23,40260,1,7,4.034585069549184,1.25
20149,1694,48,30.44,23,40260,1,7,-8.674691107022902,1.21
20150,1666,48,30.44,22,40260,1,7,0.5395492708316185,1.24
20151,1636,48,30.44,22,40260,1,7,-7.802896260140871,1.21
20152,1606,49,30.44,22,40260,1,7,-6.889865942673959,1.22
20153,1581,49,30.44,21,40260,1,7,9.780066247631595,1.23
20154,1555,49,30.43,22,40260,1,7,4.500121105135705,1.2
20155,1520,49,30.43,20,40260,1,7,7.176938310107238,1.19
20156,1497,49,30.43,21,40260,1,7,6.44510408939278,1.23
20157,1463,49,30.43,21,40260,1,7,-10.05846404293506,1.22
20158,1432,49,30.43,20,40260,1,7,-12.170117420551952,1.21
20159,1405,49,30.43,19,40260,1,7,6.737523007155161,1.2
20160,1370,49,30.43,20,40260,1,7,-6.579589535349407,1.21
20161,1340,49,30.43,21,40260,1,7,7.841959149028797,1.22
20162,1307,48,30.43,22,40260,1,7,-1.926615438183571,1.23
20163,1270,48,30.43,22,40260,1,7,6.124352521714907,1.18
20164,1240,48,30.43,22,40260,1,7,-7.389551010075118,1.17
20165,1214,48,30.43,23,40260,1,7,0.14597721912336423,1.2
20166,1178,48,30.44,24,40260,1,7,9.899381337445055,1.21
20167,1149,48,30.44,23,40260,1,7,-6.6078506713628435,1.22
20168,1117,48,30.44,24,40260,1,7,8.631837294465027,1.22
20169,1084,48,30.44,23,40260,1,7,5.780968470624169,1.25
20170,1052,48,30.44,24,40260,1,7,-0.5032119129262579,1.26
20171,1020,48,30.44,24,40260,1,7,3.340906419648031,1.18
20172,992,48,30.44,24,40260,1,7,-8.976707983143628,1.2
20173,966,48,30.44,24,40260,1,7,3.8284572864917736,1.25
20174,940,47,30.44,24,40260,1,7,9.745716101551347,1.26
20175,910,47,30.44,25,40260,1,7,1.9359474188592705,1.21
20176,880,47,30.44,25,40260,1,7,-2.441868545986033,1.22
20177,856,46,30.45,25,40260,1,7,-6.173476920391903,1.23
20178,826,46,30.45,26,40260,1,7,7.4035897101105475,1.21
20179,797,46,30.45,27,40260,1,7,-8.328368005506276,1.23
20180,767,46,30.45,27,40260,1,7,-0.2304040673271831,1.19
20181,737,46,30.45,28,40260,1,7,5.170395104928993,1.21
20182,707,46,30.45,28,40260,1,7,8.992932553395661,1.2
20183,682,46,30.45,28,40260,1,7,0.8481391708921934,1.21
20184,654,46,30.45,28,40260,1,7,9.341437090900712,1.2
20185,621,46,30.46,28,40260,1,7,-8.402214278358862,1.24
20186,592,46,30.45,28,40260,1,7,-0.25506749331035317,1.22
20187,564,47,30.46,28,40260,1,7,-7.879135131393346,1.21
20188,531,47,30.46,28,40260,1,7,-2.7043368688701004,1.23
20189,504,47,30.46,27,40260,1,7,5.438248352098245,1.2
20190,474,46,30.46,28,40260,1,7,-2.0507947974752874,1.22
20191,446,46,30.46,29,40260,1,7,-9.802318446546266,1.22
20192,415,46,30.46,30,40260,1,7,2.502623269673104,1.21
20193,386,47,30.46,30,40260,1,7,-4.138619121942391,1.24
20194,359,47,30.47,30,40260,1,7,-6.031479138130737,1.21
20195,325,47,30.47,30,40260,1,7,8.411754789609407,1.25
20196,300,47,30.47,29,40260,1,7,10.006479361351113,1.22
20197,268,47,30.46,29,40260,1,7,-5.909967985190873,1.23
20198,241,47,30.47,28,40260,1,7,7.869277254984958,1.24
20199,209,47,30.47,29,40260,1,7,7.894405579064863,1.23
20200,186,48,30.47,29,40260,1,7,-7.55566263438295,1.24
20201,156,48,30.47,27,40260,1,7,-6.57767776741301,1.2
20202,126,48,30.47,29,40260,1,7,8.946072365747733,1.23
20203,101,48,30.47,29,40260,1,7,-5.399916533923893,1.23
20204,80,48,30.47,28,40260,1,7,3.464596884159385,1.22
20205,53,48,30.47,29,40260,1,7,-10.875422946051607,1.26
20206,0,48,30.47,29,40260,1,7,-12.344348971478588,1.2
20207,8274,48,30.47,30,40320,1,6,-6.276611441295856,1.16
20208,8244,48,30.47,30,40320,1,6,4.867392618549709,1.19
20209,8213,48,30.48,30,40320,1,6,-4.582845780464386,1.23
20210,8183,48,30.48,30,40320,1,6,5.50560172412055,1.23
20211,8155,48,30.48,30,40320,1,6,10.119705725609526,1.21
20212,8127,48,30.48,29,40320,1,6,-10.004502708945584,1.19
20213,8100,48,30.48,29,40320,1,6,-3.521700500518582,1.23
20214,8072,48,30.48,30,40320,1,6,-2.4724337202866735,1.22
20215,8042,48,30.48,30,40320,1,6,-8.370133706017825,1.23
20216,8015,48,30.48,31,40320,1,6,10.830342988869646,1.24
20217,7987,48,30.48,31,40320,1,6,-6.238460670724616,1.22
20218,7957,48,30.48,30,40320,1,6,9.401128778612025,1.2
20219,7927,48,30.48,30,40320,1,6,8.880969668219626,1.24
20220,7898,48,30.48,31,40320,1,6,-4.354042053708083,1.19
20221,7868,48,30.48,30,40320,1,6,-9.402678606892268,1.25
20222,7842,48,30.48,30,40320,1,6,6.423448172832969,1.21
20223,7813,48,30.48,31,40320,1,6,7.1886677582223415,1.2
20224,7785,48,30.48,32,40320,1,6,2.38349536610388,1.24
20225,7755,48,30.48,32,40320,1,6,10.108737809049988,1.15
20226,7728,48,30.48,32,40320,1,6,-6.266528339852094,1.22
20227,7703,48,30.48,32,40320,1,6,-1.7011077133940329,1.21
20228,7670,48,30.48,32,40320,1,6,-3.4385173960298854,1.21
20229,7642,48,30.48,32,40320,1,6,-5.998949002298954,1.22
20230,7614,48,30.48,33,40320,1,6,-8.530725065110124,1.23
20231,7583,48,30.48,33,40320,1,6,-4.525275871720031,1.2
20232,7554,48,30.48,33,40320,1,6,10.030433435515173,1.21
20233,7530,48,30.48,34,40320,1,6,-11.058333347752674,1.24
20234,7500,48,30.48,34,40320,1,6,-5.2124178538881285,1.19
20235,7474,48,30.48,36,40320,1,6,1.229088694600102,1.18
20236,7445,48,30.48,36,40320,1,6,1.0422315439440548,1.22
20237,7413,48,30.48,38,40320,1,6,-5.251322522951882,1.25
20238,7388,48,30.48,37,40320,1,6,6.107732539814042,1.18
20239,7357,48,30.48,37,40320,1,6,-1.0790439818114967,1.2
20240,7335,48,30.48,40,40320,1,6,-7.456308266594199,1.2
20241,7297,48,30.48,39,40320,1,6,11.974498628856896,1.22
20242,7268,49,30.48,39,40320,1,6,-7.763300174796652,1.24
20243,7236,49,30.48,37,40320,1,6,-3.9287285254300843,1.22
20244,7203,49,30.48,35,40320,1,6,5.111886146555684,1.23
20245,7175,49,30.48,33,40320,1,6,3.7659847495879415,1.21
20246,7148,49,30.48,34,40320,1,6,-9.538037655888946,1.22
20247,7118,49,30.48,34,40320,1,6,-10.111092471529206,1.23
20248,7087,49,30.48,34,40320,1,6,-2.496417167896834,1.22
20249,7059,49,30.47,37,40320,1,6,-5.925544644808402,1.24
20250,7029,50,30.47,37,40320,1,6,-7.853454661130589,1.2
20251,6999,50,30.47,36,40320,1,6,-6.613255242579667,1.24
20252,6975,50,30.47,35,40320,1,6,-1.297719710131876,1.18
20253,6945,50,30.47,34,40320,1,6,7.8524111591689145,1.22
20254,6919,50,30.47,35,40320,1,6,-11.416044693838813,1.2
20255,6889,50,30.47,39,40320,1,6,0.0303915724252506,1.22
20256,6862,50,30.47,45,40320,1,6,2.19891029562581,1.19
20257,6833,49,30.46,48,40320,1,6,-14.273846631558277,1.24
20258,6808,50,30.47,51,40320,1,6,-2.303602568990249,1.22
20259,6780,50,30.46,53,40320,1,6,-1.3034218408186913,1.25
20260,6753,50,30.46,45,40320,1,6,0.7567415918326236,1.22
20261,6725,49,30.46,52,40320,1,6,8.986882788319987,1.22
20262,6702,49,30.46,54,40320,1,6,-4.141108221996641,1.19
20263,6676,49,30.46,59,40320,1,6,-1.4687825177406688,1.24
20264,6647,48,30.46,64,40320,1,6,0.00971417855557449,1.21
20265,6623,48,30.46,70,40320,1,6,-1.279897652738991,1.19
20266,6593,49,30.46,84,40320,1,6,6.468294297127355,1.21
20267,6561,49,30.46,84,40320,1,6,-5.534455270973878,1.21
20268,6538,50,30.46,77,40320,1,6,1.5989741124820431,1.22
20269,6513,50,30.46,75,40320,1,6,6.845907300760143,1.23
20270,6483,50,30.45,78,40320,1,6,8.625534118787282,1.2
20271,6457,50,30.45,79,40320,1,6,0.28737624942940704,1.2
20272,6428,50,30.45,91,40320,1,6,4.807118196813506,1.26
20273,6398,50,30.45,92,40320,1,6,-0.31941067644378984,1.23
20274,6370,50,30.45,94,40320,1,6,-4.215576272593599,1.25
20275,6341,50,30.45,95,40320,1,6,0.1362086384954045,1.22
20276,6316,50,30.45,95,40320,1,6,-5.487124519334206,1.24
20277,6287,51,30.45,95,40320,1,6,-9.89146014138975,1.22
20278,6270,51,30.45,95,40320,1,6,-1.777699455002207,1.19
20279,6232,51,30.45,95,40320,1,6,-3.8588791584990823,1.78
20280,6214,51,30.45,96,40320,1,6,-3.2415377219265635,3.05
20281,6173,52,30.45,95,40320,1,6,-9.274515513612466,5.2
20282,6147,52,30.45,95,40320,1,6,8.875616291428424,7.22
20283,6112,52,30.45,95,40320,1,6,-6.626489870239565,18.92
20284,6079,53,30.45,95,40320,1,6,-5.701054799653516,19.45
20285,6049,53,30.44,94,40320,1,6,3.217632961818737,37.15
20286,6025,53,30.44,92,40320,1,6,4.3193128199446615,32.21
20287,6000,54,30.44,93,40320,1,6,6.467997984185119,48.03
20288,5973,54,30.44,94,40320,1,6,-5.12206609454686,63.59
20289,5944,54,30.44,95,40320,1,6,-9.953283209278807,84.57
20290,5917,54,30.44,96,40320,1,6,-6.746552933616638,105.35
20291,5888,54,30.44,96,40320,1,6,5.619028820236508,44.68
20292,5860,54,30.44,97,40320,1,6,3.977062006380108,173.82
20293,5833,54,30.44,96,40320,1,6,-4.335680049744777,213.93
20294,5802,55,30.44,96,40320,1,6,-2.953311394038577,386.01
20295,5771,54,30.44,95,40320,1,6,-0.4189157687823809,93.51
20296,5746,54,30.44,95,40320,1,6,1.7076067271560547,178.83
20297,5715,55,30.44,94,40320,1,6,3.3188111290903684,275.19
20298,5687,56,30.44,93,40320,1,6,-2.529801463535611,261.44
20299,5661,56,30.44,90,40320,1,6,-4.294406422358555,371.56
20300,5636,57,30.44,89,40320,1,6,-12.302727997249,511.34
20301,5604,58,30.44,85,40320,1,6,0.268975867248585,490.58
20302,5580,58,30.44,84,40320,1,6,2.2333958382637986,521.0
20303,5550,58,30.44,84,40320,1,6,-5.484927608961655,422.38
20304,5524,58,30.44,85,40320,1,6,-2.2349012660703518,474.65
20305,5497,58,30.44,85,40320,1,6,-0.2835627335033466,517.74
20306,5470,57,30.44,88,40320,1,6,6.045853850252631,522.21
20307,5440,56,30.44,90,40320,1,6,-6.700588353087756,600.76
20308,5414,56,30.44,91,40320,1,6,4.31819764963627,524.55
20309,5386,56,30.44,92,40320,1,6,8.909601415308384,174.84
20310,5364,56,30.44,94,40320,1,6,5.340465180202186,244.05
20311,5337,56,30.44,92,40320,1,6,-3.410692378597112,311.69
20312,5312,57,30.44,92,40320,1,6,-0.09151571556370136,312.55
20313,5282,58,30.44,88,40320,1,6,-3.9582700992619935,675.87
20314,5255,58,30.44,85,40320,1,6,-2.857344324622428,596.49
20315,5223,58,30.44,84,40320,1,6,-2.551031156828348,635.75
20316,5195,58,30.44,86,40320,1,6,1.759695435367125,786.84
20317,5169,58,30.44,81,40320,1,6,2.664865793526936,804.04
20318,5139,58,30.44,79,40320,1,6,-2.7359306014015514,687.42
20319,5111,57,30.44,81,40320,1,6,8.882917087824923,699.47
20320,5086,57,30.44,84,40320,1,6,-13.49861316751649,708.35
20321,5056,56,30.44,86,40320,1,6,5.312533407693509,721.77
20322,5026,56,30.44,87,40320,1,6,-7.7471861819030154,735.96
20323,4995,56,30.44,90,40320,1,6,1.6941094281565332,785.68
20324,4966,56,30.44,89,40320,1,6,-4.4616298289139715,894.42
20325,4935,56,30.44,89,40320,1,6,-0.2591774801769554,704.46
20326,4908,55,30.44,90,40320,1,6,1.2501225865837868,816.16
20327,4883,56,30.44,90,40320,1,6,1.625889516115043,690.05
20328,4857,56,30.44,87,40320,1,6,-0.43398046879478275,667.36
20329,4827,57,30.44,84,40320,1,6,-6.6334466110280434,795.58
20330,4799,57,30.44,83,40320,1,6,2.0248293014847176,877.35
20331,4768,57,30.44,83,40320,1,6,-6.690454789884121,906.32
20332,4740,57,30.45,83,40320,1,6,4.522187254031685,836.67
20333,4711,58,30.45,84,40320,1,6,4.38268484281871,857.42
20334,4680,57,30.45,78,40320,1,6,-0.4940697685798853,1008.91
20335,4650,57,30.45,80,40320,1,6,-5.268989344239713,855.98
20336,4621,56,30.45,83,40320,1,6,14.942794456221005,866.45
20337,4591,55,30.45,82,40320,1,6,5.202194735787252,863.92
20338,4558,54,30.45,92,40320,1,6,7.559463034775836,861.51
20339,4533,54,30.45,98,40320,1,6,-4.59505261740593,885.92
20340,4504,54,30.45,100,40320,1,6,-0.5889587540097173,865.68
20341,4478,54,30.45,100,40320,1,6,-6.402837140478094,1189.26
20342,4449,54,30.45,99,40320,1,6,0.3906417550741824,593.06
20343,4422,55,30.46,100,40320,1,6,3.558667715655803,578.31
20344,4390,54,30.45,99,40320,1,6,-8.765348418169506,947.58
20345,4362,54,30.46,99,40320,1,6,3.3628111953218798,733.78
20346,4333,54,30.46,98,40320,1,6,-10.551125439800709,449.94
20347,4307,55,30.46,97,40320,1,6,-0.50778038710035,581.54
20348,4275,55,30.46,97,40320,1,6,5.586033270516636,332.91
20349,4247,55,30.46,97,40320,1,6,4.341822382468135,455.02
20350,4213,54,30.46,96,40320,1,6,-0.7716665644677293,723.35
20351,4183,54,30.46,95,40320,1,6,4.457032772882219,712.43
20352,4156,54,30.47,96,40320,1,6,1.6894730518719183,368.73
20353,4126,55,30.47,96,40320,1,6,-8.596152531611471,239.56
20354,4098,55,30.47,98,40320,1,6,4.252526288592102,860.42
20355,4071,55,30.47,99,40320,1,6,7.0679105706018595,750.09
20356,4043,55,30.47,99,40320,1,6,5.958027870785505,403.62
20357,4014,55,30.47,99,40320,1,6,6.702528867309955,723.31
20358,3983,54,30.48,99,40320,1,6,0.5786730810526153,661.81
20359,3955,54,30.48,99,40320,1,6,-8.103304811570515,736.17
20360,3926,54,30.48,99,40320,1,6,1.0726212190393736,407.69
20361,3898,54,30.48,99,40320,1,6,-6.309542044158043,494.62
20362,3870,54,30.48,99,40320,1,6,-7.788669145401139,586.2
20363,3840,54,30.48,99,40320,1,6,1.0203675060073125,699.08
20364,3813,54,30.49,98,40320,1,6,4.116480156951795,738.96
20365,3780,54,30.48,98,40320,1,6,4.073875555078582,388.14
20366,3751,54,30.49,98,40320,1,6,4.821605453891641,498.79
20367,3721,54,30.49,97,40320,1,6,-3.563441582465635,463.39
20368,3695,54,30.49,96,40320,1,6,5.525592205686845,428.82
20369,3662,54,30.49,96,40320,1,6,-5.557055136693439,442.22
20370,3636,53,30.49,96,40320,1,6,-6.936116095646757,428.86
20371,3604,53,30.49,96,40320,1,6,-1.2929244153659503,659.05
20372,3579,53,30.49,96,40320,1,6,3.6282691420922033,440.41
20373,3546,53,30.5,94,40320,1,6,-5.569091242228137,334.72
20374,3519,53,30.5,94,40320,1,6,8.520334349501216,442.75
20375,3489,52,30.5,94,40320,1,6,-1.7039375897216402,641.59
20376,3462,53,30.49,94,40320,1,6,-2.878656653667388,278.26
20377,3433,53,30.49,93,40320,1,6,0.26747285185436753,422.0
20378,3405,52,30.49,93,40320,1,6,1.649535012545605,492.28
20379,3379,53,30.49,91,40320,1,6,-5.604665213107441,297.89
20380,3351,53,30.49,88,40320,1,6,-7.431150145844227,336.46
20381,3313,54,30.49,85,40320,1,6,-0.6629466156559914,314.46
20382,3285,53,30.49,82,40320,1,6,-4.379663670364147,528.97
20383,3259,53,30.49,81,40320,1,6,5.305661908570004,612.83
20384,3232,53,30.48,79,40320,1,6,-3.0517618304248155,629.82
20385,3203,53,30.48,75,40320,1,6,-3.2218345453893553,586.53
20386,3169,52,30.48,74,40320,1,6,0.6763332234231835,562.58
20387,3141,52,30.47,72,40320,1,6,-1.8090871412303167,544.85
20388,3117,52,30.48,70,40320,1,6,-1.7046285657140785,528.35
20389,3088,51,30.48,71,40320,1,6,-7.53896290445988,510.36
20390,3050,51,30.47,69,40320,1,6,-5.50341470245901,494.04
20391,3021,51,30.47,67,40320,1,6,-3.242380399158571,476.43
20392,2992,51,30.47,70,40320,1,6,0.4632567872846218,457.2
20393,2964,51,30.47,59,40320,1,6,-1.9347067600226031,439.72
20394,2932,51,30.47,54,40320,1,6,-1.555333894952319,421.54
20395,2897,51,30.47,52,40320,1,6,7.863867688402229,402.68
20396,2871,51,30.47,52,40320,1,6,0.740831418038182,382.78
20397,2842,51,30.47,51,40320,1,6,3.3967846480875625,363.26
20398,2813,50,30.47,51,40320,1,6,8.336805637076749,343.48
20399,2781,49,30.47,50,40320,1,6,-5.8369891215806735,319.86
20400,2759,48,30.47,50,40320,1,6,3.3554029447062512,294.61
20401,2723,47,30.46,51,40320,1,6,8.881507913353563,267.77
20402,2694,47,30.46,53,40320,1,6,2.968682132994566,24.57
20403,2663,46,30.46,54,40320,1,6,4.4399477534488385,22.09
20404,2633,46,30.46,55,40320,1,6,-6.743075748194536,21.5
20405,2605,46,30.46,55,40320,1,6,4.079418588810322,20.91
20406,2574,45,30.46,54,40320,1,6,2.235193319128885,20.22
20407,2542,45,30.46,52,40320,1,6,-0.4635778082982438,19.5
20408,2512,45,30.45,50,40320,1,6,5.265537318052156,18.63
20409,2483,45,30.45,49,40320,1,6,-0.8954519447822464,17.68
20410,2454,44,30.45,49,40320,1,6,-13.550397376232805,16.6
20411,2424,44,30.45,50,40320,1,6,-3.2563571263001556,15.25
20412,2394,44,30.44,50,40320,1,6,-13.511250258286228,13.74
20413,2364,44,30.44,51,40320,1,6,-12.19122513970352,12.03
20414,2332,44,30.44,52,40320,1,6,8.786938751898258,10.09
20415,2301,44,30.44,52,40320,1,6,3.538712852285035,7.99
20416,2272,44,30.44,51,40320,1,6,-4.0821987252588094,5.86
20417,2244,44,30.44,53,40320,1,6,-11.332897910173434,3.68
20418,2214,44,30.44,52,40320,1,6,-15.45861864887478,2.14
20419,2188,44,30.44,53,40320,1,6,2.067109809409963,1.21
20420,2158,44,30.44,54,40320,1,6,8.114988577435323,1.2
20421,2128,44,30.44,55,40320,1,6,-1.0582084706416661,1.21
20422,2102,44,30.44,55,40320,1,6,6.850759891784671,1.2
20423,2073,44,30.44,54,40320,1,6,1.6004787895463488,1.2
20424,2042,44,30.44,54,40320,1,6,-6.004642544669752,1.21
20425,2014,44,30.44,54,40320,1,6,-9.608746555679751,1.19
20426,1985,44,30.43,55,40320,1,6,-3.02606027827588,1.19
20427,1955,45,30.43,55,40320,1,6,3.670524881413947,1.18
20428,1928,45,30.43,53,40320,1,6,-7.021820682779019,1.19
20429,1899,45,30.43,52,40320,1,6,-4.66536632836203,1.18
20430,1869,45,30.43,53,40320,1,6,9.973986392506932,1.22
20431,1843,45,30.42,54,40320,1,6,11.204838900637561,1.23
20432,1813,45,30.42,55,40320,1,6,11.03425057789257,1.19
20433,1778,45,30.42,53,40320,1,6,8.294392918181378,1.19
20434,1754,45,30.42,53,40320,1,6,5.099273236012902,1.21
20435,1723,45,30.42,54,40320,1,6,-9.96568845043731,1.24
20436,1693,44,30.42,55,40320,1,6,2.511967613786104,1.21
20437,1666,45,30.42,57,40320,1,6,-3.1180215644072433,1.21
20438,1635,45,30.42,56,40320,1,6,13.499928172848513,1.2
20439,1607,44,30.42,55,40320,1,6,7.627051524929974,1.23
20440,1578,44,30.42,56,40320,1,6,-11.783310787217527,1.23
20441,1555,44,30.43,57,40320,1,6,3.416349297361084,1.23
20442,1522,44,30.42,56,40320,1,6,-8.243648847767748,1.22
20443,1495,44,30.43,57,40320,1,6,12.590062710399128,1.22
20444,1464,44,30.43,58,40320,1,6,5.189268190111156,1.2
20445,1431,44,30.43,58,40320,1,6,3.6471794351947207,1.21
20446,1406,44,30.43,60,40320,1,6,7.228840093946124,1.22
20447,1371,44,30.43,60,40320,1,6,1.281907366888935,1.21
20448,1340,44,30.43,62,40320,1,6,6.761542784832807,1.21
20449,1304,44,30.43,63,40320,1,6,5.151391469733383,1.18
20450,1275,44,30.43,64,40320,1,6,10.128231785791996,1.21
20451,1244,44,30.43,67,40320,1,6,7.569605152947094,1.18
20452,1213,44,30.43,68,40320,1,6,10.430716076154047,1.22
20453,1179,44,30.43,70,40320,1,6,-5.969700209538966,1.22
20454,1147,44,30.43,70,40320,1,6,-7.342156984020949,1.2
20455,1115,45,30.43,70,40320,1,6,-1.6959383245952941,1.22
